Order_ID,Order_Date,Year,Month,Quarter,Customer_ID,Age,Gender,City,Region,Product,Category,Quantity,Unit_Price,Discount_%,Cost_Price,Payment_Method,Revenue,Profit,Profit_Margin
ORD_3688,2019-06-16,2019,6,2,CUST_53,31,Male,Mumbai,West,Shoes,Fashion,1,4111.69,0.08,2766.47,COD,4350.17,1583.7,0.36
ORD_3689,2019-05-16,2019,5,2,CUST_115,21,Female,Chennai,South,Snacks,Grocery,4,1450.89,0.1,893.79,Debit Card,5484.36,1909.2,0.35
ORD_3690,2019-06-14,2019,6,2,CUST_659,30,Female,Mumbai,West,Mixer,Home & Kitchen,1,19868.73,0.02,14836.38,Debit Card,22392.06,7555.68,0.34
ORD_3691,2021-07-17,2021,7,3,CUST_1069,26,Female,Hyderabad,South,Rice,Grocery,1,154.93,0.0,110.45,UPI,161.9,51.45,0.32
ORD_3692,2023-11-21,2023,11,4,CUST_843,34,Female,Bangalore,South,Sunglasses,Accessories,3,2801.21,0.21,2077.46,Credit Card,11618.02,5385.64,0.46
ORD_3693,2019-04-14,2019,4,2,CUST_574,60,Male,Chennai,South,Microwave,Home & Kitchen,2,19171.88,0.07,13052.45,UPI,35659.7,9554.8,0.27
ORD_3694,2019-02-04,2019,2,1,CUST_907,22,Female,Chennai,South,Cooking Oil,Grocery,3,1884.94,0.02,1372.74,UPI,4987.55,869.33,0.17
ORD_3695,2021-03-11,2021,3,1,CUST_920,30,Female,Bangalore,South,T-shirt,Fashion,2,4718.73,0.04,2840.92,Credit Card,9965.96,4284.12,0.43
ORD_3696,2023-01-26,2023,1,1,CUST_267,63,Female,Bangalore,South,Cooking Oil,Grocery,3,1930.13,0.09,1243.96,UPI,8114.65,4382.77,0.54
ORD_3697,2020-12-06,2020,12,4,CUST_1008,47,Male,Ahmedabad,West,Laptop,Electronics,4,16798.62,0.04,12535.88,UPI,65796.83,15653.31,0.24
ORD_3698,2021-02-26,2021,2,1,CUST_1158,60,Male,Delhi,North,Smartphone,Electronics,1,78541.54,0.04,51162.04,Credit Card,74645.88,23483.84,0.31
ORD_3699,2023-04-25,2023,4,2,CUST_814,62,Male,Chennai,South,Mixer,Home & Kitchen,2,19318.86,0.06,13413.73,UPI,50847.24,24019.78,0.47
ORD_3700,2019-05-18,2019,5,2,CUST_416,19,Female,Ahmedabad,West,Jeans,Fashion,2,3491.6,0.02,2416.79,UPI,7185.71,2352.13,0.33
ORD_3701,2020-04-20,2020,4,2,CUST_644,34,Male,Pune,West,Smartphone,Electronics,2,9238.07,0.09,6361.5,Credit Card,10718.47,-2004.53,-0.19
ORD_3702,2023-01-04,2023,1,1,CUST_707,20,Female,Kolkata,East,Jeans,Fashion,4,3791.1,0.05,2629.92,UPI,22185.52,11665.84,0.53
ORD_3703,2019-08-11,2019,8,3,CUST_163,18,Male,Ahmedabad,West,Snacks,Grocery,3,695.59,0.01,476.13,UPI,2065.9,637.51,0.31
ORD_3704,2019-01-22,2019,1,1,CUST_209,58,Male,Delhi,North,Jeans,Fashion,3,4008.45,0.1,2499.47,Debit Card,11905.1,4406.69,0.37
ORD_3705,2022-05-19,2022,5,2,CUST_778,46,Male,Delhi,North,T-shirt,Fashion,3,2166.58,0.04,1595.71,UPI,8189.67,3402.54,0.42
ORD_3706,2020-03-24,2020,3,1,CUST_1052,30,Male,Pune,West,Rice,Grocery,1,1838.14,0.02,1192.62,UPI,1531.17,338.55,0.22
ORD_3707,2019-09-29,2019,9,3,CUST_1119,29,Male,Pune,West,Cooking Oil,Grocery,2,825.06,0.07,524.85,UPI,1611.34,561.64,0.35
ORD_3708,2021-02-09,2021,2,1,CUST_447,27,Male,Ahmedabad,West,Smartphone,Electronics,2,64627.76,0.01,43561.99,UPI,126683.34,39559.36,0.31
ORD_3709,2019-06-02,2019,6,2,CUST_629,27,Male,Chennai,South,Sunglasses,Accessories,2,2333.66,0.09,1720.43,Credit Card,4884.35,1443.49,0.3
ORD_3710,2022-04-28,2022,4,2,CUST_1186,22,Female,Pune,West,Smartphone,Electronics,2,26450.29,0.01,19740.57,UPI,65464.47,25983.33,0.4
ORD_3711,2019-04-08,2019,4,2,CUST_603,34,Male,Mumbai,West,Jacket,Fashion,4,2921.95,0.01,1891.62,UPI,11570.92,4004.44,0.35
ORD_3712,2023-08-02,2023,8,3,CUST_565,23,Female,Chennai,South,Smartwatch,Electronics,2,41726.04,0.03,27971.85,UPI,113327.92,57384.22,0.51
ORD_3713,2019-04-19,2019,4,2,CUST_420,26,Female,Chennai,South,Jacket,Fashion,3,4676.4,0.1,3250.48,UPI,12626.28,2874.84,0.23
ORD_3714,2023-08-31,2023,8,3,CUST_964,19,Male,Delhi,North,Smartwatch,Electronics,3,48725.64,0.04,29858.52,UPI,196461.78,106886.22,0.54
ORD_3715,2019-10-18,2019,10,4,CUST_1024,38,Female,Bangalore,South,Snacks,Grocery,3,1712.13,0.16,1232.44,Credit Card,5608.94,1911.62,0.34
ORD_3716,2020-01-18,2020,1,1,CUST_331,22,Female,Delhi,North,Laptop,Electronics,2,43799.05,0.03,26520.08,Debit Card,79447.1,26406.94,0.33
ORD_3717,2023-12-04,2023,12,4,CUST_1099,45,Male,Bangalore,South,Snacks,Grocery,1,249.65,0.05,176.67,UPI,398.44,221.77,0.56
ORD_3718,2019-07-29,2019,7,3,CUST_1064,32,Female,Kolkata,East,Shoes,Fashion,2,839.82,0.05,584.79,UPI,1515.88,346.3,0.23
ORD_3719,2019-12-18,2019,12,4,CUST_697,37,Male,Ahmedabad,West,Wallet,Accessories,2,3202.97,0.06,2241.66,COD,7225.9,2742.58,0.38
ORD_3720,2023-05-26,2023,5,2,CUST_479,40,Male,Kolkata,East,Sunglasses,Accessories,4,3505.87,0.1,2193.05,UPI,18553.06,9780.86,0.53
ORD_3721,2023-11-10,2023,11,4,CUST_236,45,Female,Bangalore,South,Jeans,Fashion,2,1422.05,0.22,1048.15,Credit Card,3882.2,1785.9,0.46
ORD_3722,2022-01-18,2022,1,1,CUST_60,21,Female,Pune,West,Sofa,Home & Kitchen,2,18892.24,0.08,12630.72,UPI,47797.37,22535.93,0.47
ORD_3723,2020-04-13,2020,4,2,CUST_47,33,Male,Ahmedabad,West,Sunglasses,Accessories,3,2689.83,0.03,1661.52,Debit Card,4989.97,5.41,0.0
ORD_3724,2023-05-28,2023,5,2,CUST_878,26,Female,Kolkata,East,Wallet,Accessories,4,1672.91,0.01,1006.85,UPI,9738.34,5710.94,0.59
ORD_3725,2022-10-26,2022,10,4,CUST_980,39,Female,Mumbai,West,Smartwatch,Electronics,1,26636.63,0.27,18763.07,Credit Card,31597.7,12834.63,0.41
ORD_3726,2021-04-04,2021,4,2,CUST_830,24,Male,Bangalore,South,Rice,Grocery,1,1373.6,0.02,972.76,COD,1480.74,507.98,0.34
ORD_3727,2023-10-28,2023,10,4,CUST_5,55,Female,Kolkata,East,Headphones,Electronics,2,10963.65,0.16,7755.69,Credit Card,33522.46,18011.08,0.54
ORD_3728,2022-01-12,2022,1,1,CUST_351,28,Male,Bangalore,South,T-shirt,Fashion,2,3520.03,0.03,2305.78,Credit Card,9389.68,4778.12,0.51
ORD_3729,2020-04-03,2020,4,2,CUST_327,30,Female,Delhi,North,Cookware Set,Home & Kitchen,2,22707.4,0.08,15700.76,UPI,26635.78,-4765.74,-0.18
ORD_3730,2021-03-16,2021,3,1,CUST_687,43,Male,Ahmedabad,West,Mixer,Home & Kitchen,2,8881.12,0.09,6002.87,Credit Card,17780.0,5774.26,0.32
ORD_3731,2019-08-03,2019,8,3,CUST_1167,32,Female,Bangalore,South,Sofa,Home & Kitchen,2,18839.94,0.03,13032.05,UPI,36549.48,10485.38,0.29
ORD_3732,2023-02-09,2023,2,1,CUST_149,39,Female,Bangalore,South,Smartphone,Electronics,1,18636.24,0.09,11391.27,Credit Card,21368.31,9977.04,0.47
ORD_3733,2020-11-01,2020,11,4,CUST_936,33,Female,Mumbai,West,Sunglasses,Accessories,4,3479.12,0.13,2223.72,Debit Card,12864.05,3969.17,0.31
ORD_3734,2022-02-15,2022,2,1,CUST_550,21,Male,Hyderabad,South,Wallet,Accessories,3,3057.5,0.09,2116.49,UPI,9390.35,3040.88,0.32
ORD_3735,2021-05-30,2021,5,2,CUST_1110,28,Male,Chennai,South,Wallet,Accessories,1,3960.94,0.07,2465.3,UPI,4254.64,1789.34,0.42
ORD_3736,2023-05-24,2023,5,2,CUST_325,20,Female,Bangalore,South,Backpack,Accessories,3,2425.02,0.05,1775.62,COD,10159.62,4832.76,0.48
ORD_3737,2019-03-19,2019,3,1,CUST_471,37,Female,Kolkata,East,Mixer,Home & Kitchen,1,3329.14,0.08,2324.97,UPI,3062.81,737.84,0.24
ORD_3738,2023-01-12,2023,1,1,CUST_514,20,Female,Chennai,South,Wallet,Accessories,1,3223.13,0.08,2246.9,Credit Card,4566.53,2319.63,0.51
ORD_3739,2022-08-20,2022,8,3,CUST_692,47,Male,Delhi,North,Shoes,Fashion,4,2803.15,0.1,1921.31,Credit Card,12614.17,4928.93,0.39
ORD_3740,2022-08-18,2022,8,3,CUST_711,64,Female,Ahmedabad,West,Headphones,Electronics,1,71663.89,0.09,51987.62,UPI,81517.67,29530.05,0.36
ORD_3741,2022-07-06,2022,7,3,CUST_938,38,Female,Mumbai,West,Wallet,Accessories,4,1716.54,0.01,1260.27,UPI,8072.03,3030.95,0.38
ORD_3742,2022-11-24,2022,11,4,CUST_732,21,Male,Bangalore,South,Rice,Grocery,1,837.78,0.26,614.4,Credit Card,968.68,354.28,0.37
ORD_3743,2020-04-26,2020,4,2,CUST_917,48,Female,Kolkata,East,Sunglasses,Accessories,2,3969.38,0.08,2388.65,UPI,4656.08,-121.22,-0.03
ORD_3744,2021-09-05,2021,9,3,CUST_54,44,Female,Ahmedabad,West,Jeans,Fashion,4,3860.31,0.03,2522.39,Debit Card,17299.59,7210.03,0.42
ORD_3745,2020-07-16,2020,7,3,CUST_131,26,Male,Ahmedabad,West,Rice,Grocery,4,1204.0,0.09,874.62,UPI,2654.19,-844.29,-0.32
ORD_3746,2021-10-10,2021,10,4,CUST_1009,27,Male,Kolkata,East,Wallet,Accessories,4,2356.59,0.15,1546.05,UPI,11457.74,5273.54,0.46
ORD_3747,2022-01-14,2022,1,1,CUST_1036,59,Female,Ahmedabad,West,Jacket,Fashion,2,1394.12,0.07,998.65,UPI,3565.46,1568.16,0.44
ORD_3748,2023-01-11,2023,1,1,CUST_656,63,Male,Hyderabad,South,Jeans,Fashion,4,2249.58,0.04,1654.48,Credit Card,13303.12,6685.2,0.5
ORD_3749,2021-10-08,2021,10,4,CUST_1074,53,Male,Mumbai,West,Headphones,Electronics,2,51647.56,0.22,36190.06,UPI,115215.38,42835.26,0.37
ORD_3750,2021-03-27,2021,3,1,CUST_756,36,Male,Mumbai,West,Jeans,Fashion,4,2607.22,0.09,1935.73,Credit Card,10439.31,2696.39,0.26
ORD_3751,2022-11-25,2022,11,4,CUST_739,61,Female,Kolkata,East,Mixer,Home & Kitchen,2,21224.55,0.21,14064.0,UPI,52398.11,24270.11,0.46
ORD_3752,2021-02-19,2021,2,1,CUST_936,47,Female,Mumbai,West,Sunglasses,Accessories,3,2828.1,0.09,2094.57,Debit Card,7643.51,1359.8,0.18
ORD_3753,2019-03-04,2019,3,1,CUST_573,19,Male,Bangalore,South,Smartphone,Electronics,1,77163.63,0.09,48798.48,Debit Card,70218.9,21420.42,0.31
ORD_3754,2023-05-14,2023,5,2,CUST_550,43,Female,Chennai,South,Cookware Set,Home & Kitchen,2,18294.8,0.05,11805.78,UPI,51097.38,27485.82,0.54
ORD_3755,2020-01-09,2020,1,1,CUST_944,38,Female,Kolkata,East,Sunglasses,Accessories,4,2692.28,0.02,1818.72,UPI,9867.74,2592.86,0.26
ORD_3756,2020-02-06,2020,2,1,CUST_603,47,Female,Bangalore,South,Shoes,Fashion,3,4608.95,0.04,2805.26,Credit Card,10154.44,1738.66,0.17
ORD_3757,2022-07-31,2022,7,3,CUST_1091,27,Male,Chennai,South,Jeans,Fashion,1,2062.99,0.0,1263.65,Credit Card,2449.8,1186.15,0.48
ORD_3758,2023-06-05,2023,6,2,CUST_399,48,Male,Delhi,North,Rice,Grocery,2,546.9,0.01,407.41,COD,1743.41,928.59,0.53
ORD_3759,2020-11-27,2020,11,4,CUST_534,23,Female,Delhi,North,Rice,Grocery,4,335.49,0.21,227.99,Debit Card,1126.41,214.45,0.19
ORD_3760,2022-11-02,2022,11,4,CUST_1092,21,Male,Pune,West,Microwave,Home & Kitchen,4,7934.53,0.16,5237.34,Credit Card,41656.28,20706.92,0.5
ORD_3761,2023-01-19,2023,1,1,CUST_704,30,Female,Kolkata,East,Rice,Grocery,4,988.84,0.01,654.81,Debit Card,6030.34,3411.1,0.57
ORD_3762,2019-12-10,2019,12,4,CUST_827,34,Female,Hyderabad,South,Backpack,Accessories,4,2855.26,0.09,1857.06,Debit Card,12471.78,5043.54,0.4
ORD_3763,2023-11-14,2023,11,4,CUST_1085,39,Female,Pune,West,Shoes,Fashion,3,3071.0,0.24,1995.99,COD,12253.29,6265.32,0.51
ORD_3764,2019-07-29,2019,7,3,CUST_1147,30,Male,Kolkata,East,T-shirt,Fashion,4,1055.34,0.05,708.81,UPI,3809.78,974.54,0.26
ORD_3765,2021-01-26,2021,1,1,CUST_1003,45,Male,Chennai,South,Mixer,Home & Kitchen,3,8215.17,0.05,5738.93,Debit Card,28330.01,11113.22,0.39
ORD_3766,2021-03-02,2021,3,1,CUST_33,27,Female,Pune,West,Sunglasses,Accessories,3,3218.93,0.0,1977.6,UPI,10622.47,4689.67,0.44
ORD_3767,2023-03-29,2023,3,1,CUST_589,31,Male,Chennai,South,Snacks,Grocery,3,187.24,0.09,133.8,UPI,715.63,314.23,0.44
ORD_3768,2020-04-04,2020,4,2,CUST_628,45,Male,Delhi,North,Smartphone,Electronics,3,34932.56,0.04,25680.16,UPI,64136.18,-12904.3,-0.2
ORD_3769,2023-12-03,2023,12,4,CUST_153,28,Female,Delhi,North,Wallet,Accessories,4,2111.25,0.02,1276.3,UPI,13903.85,8798.65,0.63
ORD_3770,2021-09-12,2021,9,3,CUST_338,28,Female,Mumbai,West,Sunglasses,Accessories,4,768.38,0.03,473.18,Debit Card,3443.42,1550.7,0.45
ORD_3771,2020-02-12,2020,2,1,CUST_684,20,Female,Hyderabad,South,Wallet,Accessories,4,641.02,0.03,464.93,Debit Card,1902.68,42.96,0.02
ORD_3772,2020-07-05,2020,7,3,CUST_746,20,Female,Hyderabad,South,Laptop,Electronics,3,43714.36,0.03,27694.8,UPI,77040.82,-6043.58,-0.08
ORD_3773,2021-03-18,2021,3,1,CUST_667,46,Male,Chennai,South,Mixer,Home & Kitchen,1,22610.4,0.06,16797.25,UPI,23379.15,6581.9,0.28
ORD_3774,2021-07-18,2021,7,3,CUST_672,22,Male,Hyderabad,South,Headphones,Electronics,1,32514.2,0.0,20422.08,Credit Card,33977.34,13555.26,0.4
ORD_3775,2019-08-08,2019,8,3,CUST_750,33,Male,Hyderabad,South,Jeans,Fashion,2,4256.16,0.08,2944.37,Debit Card,7831.33,1942.59,0.25
ORD_3776,2023-08-02,2023,8,3,CUST_1075,44,Male,Delhi,North,Cooking Oil,Grocery,1,923.72,0.03,587.64,Debit Card,1254.41,666.77,0.53
ORD_3777,2020-05-02,2020,5,2,CUST_650,32,Male,Mumbai,West,Cooking Oil,Grocery,3,325.92,0.04,212.76,Credit Card,628.31,-9.97,-0.02
ORD_3778,2019-02-02,2019,2,1,CUST_307,27,Male,Delhi,North,Sunglasses,Accessories,3,2662.47,0.06,1795.01,Credit Card,6757.35,1372.32,0.2
ORD_3779,2020-08-03,2020,8,3,CUST_725,39,Female,Bangalore,South,Laptop,Electronics,4,14294.49,0.02,10450.67,COD,35721.93,-6080.75,-0.17
ORD_3780,2021-07-24,2021,7,3,CUST_1084,37,Male,Delhi,North,Snacks,Grocery,2,1899.36,0.03,1233.93,UPI,3850.57,1382.71,0.36
ORD_3781,2022-11-26,2022,11,4,CUST_969,26,Female,Mumbai,West,Wallet,Accessories,2,2455.12,0.19,1733.02,UPI,6214.52,2748.48,0.44
ORD_3782,2022-05-24,2022,5,2,CUST_14,33,Male,Chennai,South,Jacket,Fashion,1,3652.04,0.08,2280.14,Credit Card,4409.84,2129.7,0.48
ORD_3783,2021-01-09,2021,1,1,CUST_1054,46,Female,Pune,West,Jeans,Fashion,4,4501.45,0.03,3266.0,Credit Card,21133.41,8069.41,0.38
ORD_3784,2021-04-03,2021,4,2,CUST_678,43,Female,Kolkata,East,Jeans,Fashion,2,1422.41,0.08,903.96,Credit Card,2878.96,1071.04,0.37
ORD_3785,2021-05-02,2021,5,2,CUST_1196,40,Male,Kolkata,East,Headphones,Electronics,1,34464.46,0.06,24415.95,Credit Card,37418.06,13002.11,0.35
ORD_3786,2023-06-11,2023,6,2,CUST_906,32,Female,Chennai,South,Snacks,Grocery,4,1741.11,0.06,1178.84,UPI,10539.98,5824.62,0.55
ORD_3787,2020-09-03,2020,9,3,CUST_1010,34,Female,Pune,West,Jeans,Fashion,2,2293.68,0.05,1629.68,Debit Card,3889.51,630.15,0.16
ORD_3788,2021-11-10,2021,11,4,CUST_1109,29,Female,Pune,West,Cookware Set,Home & Kitchen,4,5319.67,0.29,3554.72,Credit Card,20773.31,6554.43,0.32
ORD_3789,2023-02-09,2023,2,1,CUST_745,52,Male,Pune,West,Sunglasses,Accessories,1,1659.57,0.04,1110.37,Credit Card,2007.42,897.05,0.45
ORD_3790,2023-06-02,2023,6,2,CUST_365,48,Male,Bangalore,South,Sunglasses,Accessories,2,3142.31,0.02,2222.59,UPI,9915.87,5470.69,0.55
ORD_3791,2020-09-15,2020,9,3,CUST_170,27,Female,Kolkata,East,Backpack,Accessories,2,2010.27,0.05,1405.55,Debit Card,3408.92,597.82,0.18
ORD_3792,2020-11-11,2020,11,4,CUST_13,32,Female,Mumbai,West,Smartphone,Electronics,2,12988.52,0.22,7868.91,Credit Card,21528.47,5790.65,0.27
ORD_3793,2019-03-29,2019,3,1,CUST_763,28,Male,Hyderabad,South,Shoes,Fashion,1,4741.38,0.04,3112.85,Credit Card,4551.72,1438.87,0.32
ORD_3794,2022-04-15,2022,4,2,CUST_485,27,Male,Bangalore,South,T-shirt,Fashion,2,3896.41,0.01,2666.82,Credit Card,9643.61,4309.97,0.45
ORD_3795,2022-08-09,2022,8,3,CUST_650,40,Male,Delhi,North,Headphones,Electronics,3,78002.65,0.07,49261.87,Debit Card,272034.24,124248.63,0.46
ORD_3796,2020-03-02,2020,3,1,CUST_697,47,Male,Ahmedabad,West,Headphones,Electronics,4,79759.31,0.01,50214.01,Credit Card,268469.84,67613.8,0.25
ORD_3797,2019-03-11,2019,3,1,CUST_872,27,Female,Bangalore,South,Backpack,Accessories,2,2964.6,0.01,1894.53,Credit Card,5869.91,2080.85,0.35
ORD_3798,2022-10-28,2022,10,4,CUST_622,34,Female,Chennai,South,Headphones,Electronics,4,73131.03,0.27,53994.25,Credit Card,347006.74,131029.74,0.38
ORD_3799,2023-10-10,2023,10,4,CUST_785,46,Male,Kolkata,East,Wallet,Accessories,4,3171.01,0.16,1959.27,UPI,19391.36,11554.28,0.6
ORD_3800,2022-04-16,2022,4,2,CUST_1005,18,Female,Bangalore,South,Wallet,Accessories,3,2096.25,0.05,1336.93,Credit Card,7467.89,3457.1,0.46
ORD_3801,2021-10-20,2021,10,4,CUST_920,57,Female,Ahmedabad,West,Jacket,Fashion,1,650.06,0.25,402.16,Credit Card,697.19,295.03,0.42
ORD_3802,2023-01-13,2023,1,1,CUST_307,31,Male,Mumbai,West,Sofa,Home & Kitchen,2,15182.68,0.05,9626.1,Credit Card,44424.52,25172.32,0.57
ORD_3803,2019-09-23,2019,9,3,CUST_756,57,Female,Chennai,South,Microwave,Home & Kitchen,2,4852.08,0.06,3075.79,Credit Card,9578.01,3426.43,0.36
ORD_3804,2020-03-04,2020,3,1,CUST_355,33,Female,Delhi,North,Smartphone,Electronics,3,68819.27,0.04,48035.82,Credit Card,168469.57,24362.11,0.14
ORD_3805,2023-02-18,2023,2,1,CUST_129,34,Female,Bangalore,South,Jeans,Fashion,2,2927.98,0.01,2055.71,Credit Card,7304.72,3193.3,0.44
ORD_3806,2020-02-14,2020,2,1,CUST_15,39,Female,Chennai,South,Backpack,Accessories,4,2958.68,0.04,1853.98,UPI,8691.42,1275.5,0.15
ORD_3807,2022-07-02,2022,7,3,CUST_773,34,Female,Mumbai,West,Laptop,Electronics,2,28250.67,0.07,20330.79,UPI,62398.67,21737.09,0.35
ORD_3808,2023-12-19,2023,12,4,CUST_851,55,Female,Chennai,South,Smartphone,Electronics,3,60968.44,0.03,41404.92,COD,298062.51,173847.75,0.58
ORD_3809,2021-09-29,2021,9,3,CUST_1133,24,Male,Ahmedabad,West,Jeans,Fashion,3,2827.73,0.01,1964.36,Debit Card,9700.1,3807.02,0.39
ORD_3810,2020-12-07,2020,12,4,CUST_966,32,Female,Kolkata,East,Smartphone,Electronics,3,30082.48,0.04,20850.1,COD,88370.29,25819.99,0.29
ORD_3811,2021-11-28,2021,11,4,CUST_363,26,Female,Bangalore,South,Smartwatch,Electronics,3,78024.65,0.23,49641.54,Debit Card,247825.79,98901.17,0.4
ORD_3812,2020-12-17,2020,12,4,CUST_658,33,Male,Chennai,South,Cooking Oil,Grocery,4,1503.97,0.06,971.43,Credit Card,5768.03,1882.31,0.33
ORD_3813,2023-03-10,2023,3,1,CUST_991,45,Female,Bangalore,South,Cookware Set,Home & Kitchen,3,4141.84,0.02,2985.59,Credit Card,17047.81,8091.04,0.47
ORD_3814,2021-02-15,2021,2,1,CUST_667,47,Male,Bangalore,South,T-shirt,Fashion,4,1536.69,0.06,1068.59,UPI,5720.17,1445.81,0.25
ORD_3815,2022-06-20,2022,6,2,CUST_784,21,Female,Hyderabad,South,Smartwatch,Electronics,2,24615.25,0.01,15466.86,UPI,70061.16,39127.44,0.56
ORD_3816,2023-02-03,2023,2,1,CUST_109,37,Male,Bangalore,South,Smartwatch,Electronics,4,47341.53,0.1,34063.27,Credit Card,214741.18,78488.1,0.37
ORD_3817,2023-01-11,2023,1,1,CUST_961,52,Female,Bangalore,South,Rice,Grocery,1,793.8,0.02,514.29,Credit Card,1198.0,683.71,0.57
ORD_3818,2019-05-10,2019,5,2,CUST_441,45,Male,Hyderabad,South,Snacks,Grocery,4,1639.5,0.02,1181.99,Credit Card,6748.18,2020.22,0.3
ORD_3819,2021-06-26,2021,6,2,CUST_60,18,Male,Pune,West,Jeans,Fashion,4,3006.59,0.06,1972.25,Credit Card,14300.54,6411.54,0.45
ORD_3820,2020-01-08,2020,1,1,CUST_1181,28,Male,Hyderabad,South,Jeans,Fashion,4,2611.42,0.01,1940.25,Credit Card,9669.04,1908.04,0.2
ORD_3821,2023-02-26,2023,2,1,CUST_207,44,Female,Kolkata,East,Rice,Grocery,3,1996.49,0.04,1427.86,Credit Card,7244.86,2961.28,0.41
ORD_3822,2023-06-26,2023,6,2,CUST_621,19,Male,Hyderabad,South,Mixer,Home & Kitchen,4,22942.52,0.09,15914.8,UPI,134452.34,70793.14,0.53
ORD_3823,2022-02-06,2022,2,1,CUST_485,24,Female,Bangalore,South,Backpack,Accessories,3,1487.89,0.0,1029.34,UPI,5021.63,1933.61,0.39
ORD_3824,2020-10-27,2020,10,4,CUST_1183,33,Male,Hyderabad,South,Microwave,Home & Kitchen,3,8102.66,0.14,5324.15,UPI,23099.87,7127.42,0.31
ORD_3825,2020-10-17,2020,10,4,CUST_547,30,Female,Kolkata,East,Sunglasses,Accessories,2,2363.8,0.11,1626.92,UPI,4649.36,1395.52,0.3
ORD_3826,2019-09-08,2019,9,3,CUST_949,48,Female,Ahmedabad,West,Snacks,Grocery,2,520.5,0.0,313.46,UPI,1093.05,466.13,0.43
ORD_3827,2020-03-24,2020,3,1,CUST_594,32,Female,Hyderabad,South,Jacket,Fashion,2,2094.84,0.0,1535.19,UPI,3561.23,490.85,0.14
ORD_3828,2019-02-10,2019,2,1,CUST_535,24,Female,Chennai,South,Sunglasses,Accessories,4,706.06,0.02,491.75,Credit Card,2490.98,523.98,0.21
ORD_3829,2022-03-28,2022,3,1,CUST_239,34,Female,Bangalore,South,Snacks,Grocery,4,150.84,0.09,92.74,Debit Card,686.32,315.36,0.46
ORD_3830,2021-07-04,2021,7,3,CUST_899,48,Male,Mumbai,West,Wallet,Accessories,4,3024.2,0.07,2170.8,Debit Card,11756.28,3073.08,0.26
ORD_3831,2020-01-18,2020,1,1,CUST_902,31,Male,Delhi,North,Backpack,Accessories,4,2159.25,0.0,1525.24,Debit Card,8075.6,1974.64,0.24
ORD_3832,2019-11-28,2019,11,4,CUST_505,34,Male,Ahmedabad,West,Headphones,Electronics,4,59372.13,0.25,41159.68,UPI,222645.49,58006.77,0.26
ORD_3833,2023-04-05,2023,4,2,CUST_231,31,Male,Hyderabad,South,Sunglasses,Accessories,4,3985.59,0.08,2506.21,Credit Card,20533.76,10508.92,0.51
ORD_3834,2021-10-01,2021,10,4,CUST_1187,31,Male,Hyderabad,South,Microwave,Home & Kitchen,2,14815.28,0.26,10984.66,COD,31355.06,9385.74,0.3
ORD_3835,2019-09-25,2019,9,3,CUST_202,42,Male,Bangalore,South,T-shirt,Fashion,1,4101.43,0.02,2864.52,Credit Card,4220.37,1355.85,0.32
ORD_3836,2023-06-13,2023,6,2,CUST_112,45,Male,Hyderabad,South,Sofa,Home & Kitchen,4,9282.66,0.07,5973.82,UPI,55595.71,31700.43,0.57
ORD_3837,2019-12-21,2019,12,4,CUST_544,49,Male,Ahmedabad,West,Laptop,Electronics,4,32324.4,0.06,22417.93,UPI,145847.69,56175.97,0.39
ORD_3838,2022-05-27,2022,5,2,CUST_1032,42,Female,Ahmedabad,West,Snacks,Grocery,2,539.56,0.04,343.05,UPI,1359.69,673.59,0.5
ORD_3839,2020-12-16,2020,12,4,CUST_1054,29,Female,Pune,West,Shoes,Fashion,1,2964.03,0.1,1818.94,Credit Card,2720.98,902.04,0.33
ORD_3840,2020-01-14,2020,1,1,CUST_125,52,Male,Mumbai,West,Jacket,Fashion,4,2038.89,0.07,1522.56,Credit Card,7091.67,1001.43,0.14
ORD_3841,2020-02-18,2020,2,1,CUST_619,28,Male,Hyderabad,South,Headphones,Electronics,1,55400.58,0.03,34530.63,Credit Card,41110.0,6579.37,0.16
ORD_3842,2021-03-05,2021,3,1,CUST_225,38,Female,Ahmedabad,West,Headphones,Electronics,1,41741.25,0.01,29737.74,Credit Card,45456.22,15718.48,0.35
ORD_3843,2019-05-17,2019,5,2,CUST_431,32,Male,Delhi,North,Microwave,Home & Kitchen,3,11040.59,0.04,6804.07,UPI,33386.74,12974.53,0.39
ORD_3844,2019-02-16,2019,2,1,CUST_714,19,Male,Mumbai,West,Jeans,Fashion,3,1290.18,0.03,889.06,Debit Card,3378.98,711.8,0.21
ORD_3845,2019-07-09,2019,7,3,CUST_979,50,Male,Chennai,South,Microwave,Home & Kitchen,2,24291.16,0.05,17977.15,Credit Card,43845.54,7891.24,0.18
ORD_3846,2022-08-31,2022,8,3,CUST_117,31,Female,Hyderabad,South,Backpack,Accessories,1,1953.03,0.0,1249.32,COD,2441.29,1191.97,0.49
ORD_3847,2019-01-11,2019,1,1,CUST_963,31,Female,Delhi,North,Sunglasses,Accessories,3,692.12,0.01,424.63,UPI,2261.16,987.27,0.44
ORD_3848,2020-03-06,2020,3,1,CUST_191,34,Female,Delhi,North,Sunglasses,Accessories,4,883.4,0.09,594.39,Debit Card,2733.24,355.68,0.13
ORD_3849,2019-10-25,2019,10,4,CUST_310,21,Male,Bangalore,South,Rice,Grocery,1,990.75,0.19,633.21,COD,1043.26,410.05,0.39
